Grid size (x, y)
64,64
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
4080,Travel,None,63,48,1,1,1,inf,1
4081,Travel,None,63,49,1,1,1,inf,1
4082,Travel,None,63,50,inf,1,1,inf,1
4083,Obstacle,None,63,51,inf,inf,inf,inf,inf
4084,Travel,None,63,52,1,1,inf,inf,1
4085,Travel,None,63,53,1,1,1,inf,1
4086,Travel,None,63,54,1,inf,1,inf,1
4087,Travel,None,63,55,1,1,1,inf,1
4088,Travel,None,63,56,1,1,1,inf,1
4089,Travel,None,63,57,1,1,1,inf,1
4090,Travel,None,63,58,1,1,1,inf,1
4091,Travel,None,63,59,inf,1,1,inf,1
4092,Obstacle,None,63,60,inf,inf,inf,inf,inf
4093,Travel,None,63,61,inf,1,inf,inf,1
4094,Obstacle,None,63,62,inf,inf,inf,inf,inf
4095,Obstacle,None,63,63,inf,inf,inf,inf,inf
